timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-06-15 10:00:00,104915.15,105188.96,104915.14,105119.99,230.53887,1749985199999,24222728.72938650,52448,113.91701000,11967912.13858520,0
2025-06-15 11:00:00,105119.99,105162.51,104915.14,104970.51,196.37895,1749988799999,20623859.64931160,43598,97.77823000,10268537.26291630,0
2025-06-15 12:00:00,104970.51,105296.0,104955.48,105289.81,257.28037,1749992399999,27047094.90139570,52574,151.75662000,15953296.55296610,0
2025-06-15 13:00:00,105289.81,105660.31,105220.65,105515.97,350.85804,1749995999999,36995659.86490130,99450,183.23917000,19320223.79378080,0
2025-06-15 14:00:00,105515.97,105838.24,105308.82,105657.64,336.0044,1749999599999,35471191.28950400,88695,157.29792000,16608619.94253080,0
2025-06-15 15:00:00,105657.63,105794.12,105539.0,105564.0,301.25817,1750003199999,31826551.77904620,63645,113.06217000,11944529.10441010,0
2025-06-15 16:00:00,105563.99,105687.74,105332.0,105567.24,329.84918,1750006799999,34799289.20482010,63830,136.25968000,14377270.88056880,0
2025-06-15 17:00:00,105567.24,105777.09,105476.4,105689.64,194.07613,1750010399999,20498729.37819800,57874,96.36898000,10178684.92895600,0
2025-06-15 18:00:00,105689.65,105689.65,105472.0,105485.29,157.31009,1750013999999,16600746.35784060,42954,62.72329000,6618163.65719430,0
2025-06-15 19:00:00,105485.29,105566.43,105082.97,105294.19,294.74223,1750017599999,31043589.83207790,60720,122.44074000,12896262.72125000,0
2025-06-15 20:00:00,105294.19,105300.0,104600.13,104729.53,453.57123,1750021199999,47578439.57155880,113411,150.55028000,15790257.16817440,0
2025-06-15 21:00:00,104729.53,104828.94,104494.53,104807.75,477.5022,1750024799999,49969965.80831870,102919,215.72613000,22575218.86386860,0
2025-06-15 22:00:00,104807.75,105359.96,104734.42,105263.51,432.23208,1750028399999,45437549.61477370,162989,181.40420000,19065376.17535320,0
2025-06-15 23:00:00,105263.52,105617.82,105226.79,105594.01,381.41607,1750031999999,40223134.23658280,108626,197.49512000,20828004.63192350,0
2025-06-16 00:00:00,105594.02,105769.85,105352.94,105429.32,422.15418,1750035599999,44552350.97113620,126901,185.38662000,19565201.26312180,0
2025-06-16 01:00:00,105429.32,105885.0,104980.37,105815.08,559.26238,1750039199999,58963622.92708110,164520,291.87722000,30786720.87988250,0
2025-06-16 02:00:00,105815.09,105970.59,105684.46,105785.51,435.10541,1750042799999,46053461.58963050,119773,221.49531000,23445691.74402650,0
2025-06-16 03:00:00,105785.51,105966.0,105708.93,105921.84,263.51613,1750046399999,27897426.09469910,48494,116.34188000,12316886.52978700,0
2025-06-16 04:00:00,105921.85,106396.3,105874.48,106386.0,656.51068,1750049999999,69698094.96330750,107771,405.38931000,43029039.48905160,0
2025-06-16 05:00:00,106386.0,106785.71,106312.33,106559.98,595.46163,1750053599999,63444758.28252950,92625,301.89834000,32164155.15961530,0
2025-06-16 06:00:00,106559.99,106777.38,106510.61,106586.01,445.28877,1750057199999,47492976.53816290,64884,198.89398000,21213650.21966670,0
2025-06-16 07:00:00,106586.0,107262.31,106586.0,107061.8,1080.95051,1750060799999,115665274.46080950,106728,550.81299000,58936012.79110640,0
2025-06-16 08:00:00,107061.8,107242.92,106954.47,107180.0,486.60178,1750064399999,52100807.45270980,77937,280.30309000,30011274.08394060,0
2025-06-16 09:00:00,107180.0,107255.01,106863.98,106945.86,789.42833,1750067999999,84487888.11648220,65653,283.63472000,30368387.23267490,0
2025-06-16 10:00:00,106945.86,107200.0,106744.66,106834.32,436.77622,1750071599999,46732637.17221210,55067,201.97407000,21614562.55921440,0
2025-06-16 11:00:00,106834.33,106976.75,106582.25,106883.99,436.11918,1750075199999,46571503.72925950,69953,272.02461000,29051821.49686890,0
2025-06-16 12:00:00,106884.0,106900.0,106600.0,106690.47,352.59083,1750078799999,37637809.41382330,63302,148.10915000,15809957.74283850,0
2025-06-16 13:00:00,106690.47,107172.11,106495.09,107160.06,556.73469,1750082399999,59420680.94439680,161559,324.88604000,34683176.44833500,0
2025-06-16 14:00:00,107160.06,107784.26,106787.99,107533.5,1083.59008,1750085999999,116366808.69232300,261290,603.28671000,64787991.10288180,0
2025-06-16 15:00:00,107533.5,107715.4,107307.81,107424.96,545.4424,1750089599999,58665807.23187160,159137,269.24958000,28961637.70004670,0
2025-06-16 16:00:00,107424.96,107906.98,107309.15,107765.99,671.1767,1750093199999,72240415.27151930,100448,373.43452000,40208016.88229650,0
2025-06-16 17:00:00,107765.99,108017.98,107627.9,107755.0,586.42985,1750096799999,63252404.81724900,127415,296.68385000,32009968.41006700,0
2025-06-16 18:00:00,107755.01,108278.0,107686.56,108255.96,494.51232,1750100399999,53422711.01339730,108499,266.95447000,28844923.56588630,0
2025-06-16 19:00:00,108255.97,108888.0,108255.96,108652.0,996.00646,1750103999999,108182149.08750740,187644,520.84146000,56565041.79372840,0
2025-06-16 20:00:00,108652.01,108849.77,108428.0,108782.68,565.88847,1750107599999,61460574.50410590,102220,292.14471000,31727852.70237670,0
2025-06-16 21:00:00,108782.68,108817.0,108321.45,108513.1,363.37911,1750111199999,39449680.96209860,76816,131.69658000,14297272.12699150,0
2025-06-16 22:00:00,108513.1,108952.38,107418.24,107700.01,1124.54821,1750114799999,121441430.89708200,229217,487.18632000,52611358.92929530,0
2025-06-16 23:00:00,107700.01,107982.63,106700.0,106794.53,975.19108,1750118399999,104648565.59913030,251145,417.84368000,44854429.28291750,0
2025-06-17 00:00:00,106794.53,107262.31,106115.35,107238.63,1478.91948,1750121999999,157666416.97576580,343685,760.38229000,81066273.25264920,0
2025-06-17 01:00:00,107238.68,107399.0,106930.23,107173.51,437.59004,1750125599999,46889956.44845420,146942,230.24981000,24676468.38821900,0
2025-06-17 02:00:00,107173.51,107600.0,106572.07,107482.39,551.95383,1750129199999,59082681.75624260,145189,295.18821000,31610415.41988590,0
2025-06-17 03:00:00,107482.4,107771.34,107364.89,107590.41,557.48911,1750132799999,59961099.59585020,117849,262.33025000,28217128.81546110,0
2025-06-17 04:00:00,107590.41,107711.06,107303.01,107333.64,324.27105,1750136399999,34855335.35131490,87802,144.63494000,15548987.32640850,0
2025-06-17 05:00:00,107333.64,107403.99,107040.0,107122.02,467.39075,1750139999999,50104072.37098040,94231,199.96013000,21432889.20856400,0
2025-06-17 06:00:00,107122.01,107234.94,106724.0,106832.91,387.2144,1750143599999,41420766.80219310,89122,181.69018000,19439081.39492140,0
2025-06-17 07:00:00,106832.92,106879.48,106481.6,106758.52,518.07804,1750147199999,55263232.17228040,90808,207.70122000,22157991.59226260,0
2025-06-17 08:00:00,106758.52,106822.78,106484.89,106568.06,362.87139,1750150799999,38702283.30058190,86023,168.24166000,17946278.73794450,0
2025-06-17 09:00:00,106568.06,106655.82,106069.55,106160.57,707.9622,1750154399999,75250124.42165000,116221,303.54419000,32267942.55330720,0
2025-06-17 10:00:00,106160.58,106248.43,105721.29,105956.01,798.36423,1750157999999,84596171.97794990,115126,386.63096000,40968955.44752550,0
2025-06-17 11:00:00,105956.01,105956.01,105508.23,105641.47,539.34753,1750161599999,56987141.54410310,87392,268.69106000,28388905.93818620,0
2025-06-17 12:00:00,105641.48,105862.03,105420.0,105507.0,548.13287,1750165199999,57919140.18064090,99993,284.19759000,30032800.41269010,0
2025-06-17 13:00:00,105506.99,105754.05,105200.0,105349.27,715.74499,1750168799999,75489722.18115880,175295,316.85823000,33426021.90403820,0
2025-06-17 14:00:00,105349.28,105694.42,104777.48,104847.33,1268.55694,1750172399999,133423576.00670880,229828,462.44505000,48672310.10255630,0
2025-06-17 15:00:00,104847.33,104968.69,104130.95,104241.63,1775.82912,1750175999999,185585114.68803920,285640,686.34673000,71713611.07544890,0
2025-06-17 16:00:00,104241.62,104484.97,103500.01,103630.67,1788.59454,1750179599999,186058957.26450680,291837,713.36151000,74211846.00976430,0
2025-06-17 17:00:00,103630.67,104250.0,103371.02,103814.01,1318.17143,1750183199999,136775040.61335290,310230,649.63823000,67427588.13166050,0
2025-06-17 18:00:00,103814.0,104414.85,103626.05,104414.84,582.53411,1750186799999,60565173.65773270,172454,318.60640000,33130233.16578510,0
2025-06-17 19:00:00,104414.84,105336.82,104414.83,104686.12,1030.66661,1750190399999,108163265.36237030,208041,505.08212000,52991546.01585970,0
2025-06-17 20:00:00,104686.12,104898.81,104262.88,104362.39,631.39909,1750193999999,66016621.21439360,150991,252.77058000,26434218.37097080,0
2025-06-17 21:00:00,104362.39,104822.31,104252.33,104552.58,424.96971,1750197599999,44415517.90671130,120082,196.74750000,20564277.79245980,0
2025-06-17 22:00:00,104552.59,104731.61,104203.85,104228.31,339.43238,1750201199999,35483940.87797190,95347,137.68102000,14392617.71188630,0
2025-06-17 23:00:00,104228.31,104730.77,104228.31,104551.17,310.84641,1750204799999,32498132.22814610,62882,149.67304000,15647054.44290090,0
2025-06-18 00:00:00,104551.17,104857.14,104379.52,104842.78,396.62544,1750208399999,41492009.90354750,90709,199.07609000,20828919.45821130,0
2025-06-18 01:00:00,104842.78,105176.61,104680.0,104776.92,347.92348,1750211999999,36497207.99619740,79932,180.42440000,18928113.67550070,0
2025-06-18 02:00:00,104776.92,105099.99,104695.82,104856.06,299.75201,1750215599999,31445503.91443900,84429,128.22806000,13450185.41318970,0
2025-06-18 03:00:00,104856.06,105240.0,104849.13,105184.84,302.08543,1750219199999,31742694.72642970,55248,117.07109000,12301308.57752240,0
2025-06-18 04:00:00,105184.84,105504.67,105074.25,105447.39,286.6217,1750222799999,30187876.70349680,51964,138.87381000,14628182.28787100,0
2025-06-18 05:00:00,105447.53,105550.27,105375.05,105423.5,448.33108,1750226399999,47284657.60156640,56450,210.13734000,22162017.34890440,0
2025-06-18 06:00:00,105423.51,105527.88,104859.18,104966.2,578.89056,1750229999999,60870768.95413440,74433,126.95124000,13356324.77445410,0
